OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Elder_mean	Adult_mean	Young_mean	taxonomy
116	0.956733698964	0.619794783876	0.982275082276	1.0	1.00313333333	2.34966	1.73158	1__Bacteria; 2__Verrucomicrobia; 3__Verrucomicrobiae; 4__Verrucomicrobiales; 5__Akkermansiaceae; 6__Akkermansia; 7__Akkermansia_u
195	0.941254097905	0.624610484112	0.982275082276	1.0	2.29557142857	1.3312	1.07048	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas mendocina
345	0.923907808738	0.630051381889	0.982275082276	1.0	1.31375238095	0.74001	0.62006	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiaceae; 6__Cupriavidus; 7__Cupriavidus gilardii
332	0.919573443412	0.631418298965	0.982275082276	1.0	1.38563333333	0.68063	0.80272	1__Bacteria; 2__Aquificae; 3__Aquificae; 4__Aquificales; 5__Aquificaceae; 6__Aquificaceae_u; 7__Aquificaceae_u_u
105	0.918557758031	0.631739041569	0.982275082276	1.0	3.3518952381	2.44124	3.86292	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridia_u; 5__Clostridia_u_u; 6__Clostridia_u_u_u; 7__Clostridia_u_u_u_u
84	0.91364065585	0.633294115109	0.982275082276	1.0	6.39377142857	5.12966	7.19688	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidetes_u; 4__Bacteroidetes_u_u; 5__Bacteroidetes_u_u_u; 6__Bacteroidetes_u_u_u_u; 7__Bacteroidetes_u_u_u_u_u
175	0.903882021254	0.636391708966	0.982275082276	1.0	3.8133	3.24423	3.19058	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus_u
96	0.902352941176	0.636878441947	0.982275082276	1.0	4.54493333333	3.95109	5.12812	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia mucilaginosa
80	0.88538850989	0.642303558206	0.982275082276	1.0	6.39917619048	6.26624	7.54572	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Clostridiales_u; 6__Clostridiales_u_u; 7__Clostridiales_u_u_u
294	0.866747882585	0.648318013596	0.982275082276	1.0	1.41627142857	1.38288	0.6033	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Vibrionales; 5__Vibrionaceae; 6__Vibrio; 7__Vibrio cholerae
114	0.862445467184	0.649714181484	0.982275082276	1.0	2.96894285714	1.82285	2.49256	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Faecalibacterium; 7__Faecalibacterium prausnitzii
384	0.857059961315	0.651466058881	0.982275082276	1.0	0.94250952381	1.50979	0.63708	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinotignum; 7__Actinotignum schaalii
183	0.82492770671	0.662017125956	0.982275082276	1.0	2.27592380952	1.87872	2.9817	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Pseudoclavibacter; 7__Pseudoclavibacter faecalis
1018	0.822653721683	0.662770262547	0.982275082276	1.0	2.25774285714	2.67631	3.08704	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Enterobacterales prophage; 5__Enterobacteriaceae prophage; 6__Escherichia prophage; 7__Escherichia coli
302	0.804982206406	0.668652287763	0.982275082276	1.0	0.451152380952	1.07573	0.64664	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Methylobacteriaceae; 6__Methylobacterium; 7__Methylobacterium_u
200	0.775348770315	0.678633280361	0.982275082276	1.0	2.94007142857	2.1096	1.88914	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Gammaproteobacteria_n; 5__Gammaproteobacteria_n_n; 6__Gammaproteobacteria_n_n_n; 7__endosymbiont of Tevnia jerichonana
126	0.76124260355	0.683436656868	0.982275082276	1.0	4.12146666667	4.12821	3.16312	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter baumannii
336	0.746762974853	0.688402565822	0.982275082276	1.0	1.4291	1.34202	2.18696	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria_u; 4__Actinobacteria_u_u; 5__Actinobacteria_u_u_u; 6__Actinobacteria_u_u_u_u; 7__Actinobacteria_u_u_u_u_u
93	0.742416385792	0.689900294266	0.982275082276	1.0	3.86813809524	4.41552	4.89666	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_u; 6__Bacillales_u_u; 7__Bacillales_u_u_u
97	0.728328382393	0.694777109093	0.982275082276	1.0	3.48425238095	2.92868	2.89218	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Porphyromonadaceae; 6__Porphyromonas; 7__Porphyromonas_u
2	0.726802542187	0.695307370764	0.982275082276	1.0	4.28030952381	3.87274	2.7809	1__Eukaryota; 2__Ascomycota; 3__Ascomycota_u; 4__Ascomycota_u_u; 5__Ascomycota_u_u_u; 6__Ascomycota_u_u_u_u; 7__Ascomycota_u_u_u_u_u
101	0.706300948817	0.702471481443	0.982275082276	1.0	3.12764761905	2.90681	4.349	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Ruminococcaceae_u; 7__Ruminococcaceae_u_u
239	0.699675136327	0.704802562796	0.982275082276	1.0	1.58143809524	1.01727	2.24872	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseria; 7__Neisseria_u
234	0.692713771899	0.707260030892	0.982275082276	1.0	1.3192047619	2.07294	1.74462	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Brucellaceae; 6__Ochrobactrum; 7__Ochrobactrum rhizosphaerae
