OTU	Test-Statistic	P	FDR_P	Bonferroni_P	M_mean	F_mean	taxonomy
107	0.816135328562	0.366312533419	0.95518908259	1.0	4.60098	3.8115	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Dermabacteraceae; 6__Brachybacterium; 7__Brachybacterium_u
5	0.792383638928	0.373380337279	0.95518908259	1.0	3.18792	2.36886666667	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Dipodascaceae; 6__Yarrowia; 7__Yarrowia lipolytica
323	0.773674588665	0.379082683963	0.95518908259	1.0	1.48416	0.974857142857	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces massiliensis
332	0.763261093911	0.382309894564	0.95518908259	1.0	0.790046666667	1.33654761905	1__Bacteria; 2__Aquificae; 3__Aquificae; 4__Aquificales; 5__Aquificaceae; 6__Aquificaceae_u; 7__Aquificaceae_u_u
273	0.745767976394	0.387819431186	0.95518908259	1.0	1.48279333333	2.14475238095	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter sp. P8-3-8
119	0.73872452334	0.390069765332	0.95518908259	1.0	3.9618	4.39644761905	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacteriaceae_u; 7__Corynebacteriaceae_u_u
232	0.738005390836	0.39030057264	0.95518908259	1.0	0.497	1.32087142857	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_n; 6__Burkholderiales_n_n; 7__Burkholderiales bacterium YL45
140	0.724283559578	0.394742408395	0.95518908259	1.0	1.30163333333	2.13014761905	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium pseudogenitalium
148	0.676902536716	0.410655369314	0.95518908259	1.0	1.47618666667	0.931966666667	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium imitans
1	0.669498069498	0.413226657577	0.95518908259	1.0	6.97057333333	7.22513809524	1__Eukaryota; 2__Basidiomycota; 3__Basidiomycota_u; 4__Basidiomycota_u_u; 5__Basidiomycota_u_u_u; 6__Basidiomycota_u_u_u_u; 7__Basidiomycota_u_u_u_u_u
203	0.666019417476	0.414442871246	0.95518908259	1.0	2.38271333333	2.81860952381	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Pelomonas; 7__Pelomonas_u
391	0.660377358491	0.416426753156	0.95518908259	1.0	0.89304	0.563242857143	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas fluorescens
280	0.650290135397	0.420008967686	0.95518908259	1.0	1.54146	0.873928571429	1__Bacteria; 2__Actinobacteria; 3__Coriobacteriia; 4__Coriobacteriia_u; 5__Coriobacteriia_u_u; 6__Coriobacteriia_u_u_u; 7__Coriobacteriia_u_u_u_u
121	0.646412411118	0.421398263991	0.95518908259	1.0	5.08504666667	4.15219047619	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Flavobacteriaceae_u; 7__Flavobacteriaceae_u_u
265	0.62786377709	0.428139978832	0.95518908259	1.0	0.915106666667	1.3424	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhodobacterales; 5__Rhodobacteraceae; 6__Paracoccus; 7__Paracoccus_u
143	0.627712418301	0.428195657485	0.95518908259	1.0	3.69474666667	3.04637619048	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Alphaproteobacteria_u; 5__Alphaproteobacteria_u_u; 6__Alphaproteobacteria_u_u_u; 7__Alphaproteobacteria_u_u_u_u
276	0.609256786827	0.435067780324	0.95518908259	1.0	1.24192	0.694914285714	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Eubacteriaceae; 6__Eubacterium; 7__[Eubacterium] eligens
309	0.609256786827	0.435067780324	0.95518908259	1.0	1.219	0.814128571429	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces sp. oral taxon 414
118	0.605917159763	0.436329226145	0.95518908259	1.0	4.21912666667	3.55963809524	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Leptotrichiaceae; 6__Leptotrichia; 7__Leptotrichia_u
