OTU	Test-Statistic	P	FDR_P	Bonferroni_P	M_mean	F_mean	taxonomy
573	1.28387291525	0.257180172273	0.821143622188	1.0	0.662314285714	0.262195833333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. URHD0069
642	1.28094066861	0.257724207138	0.821143622188	1.0	2.24578571429	1.68667916667	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas aeruginosa
145	1.27314370939	0.259177749622	0.821143622188	1.0	3.42134285714	2.19110833333	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillus; 7__Bacillus cereus
154	1.25165225219	0.263237140564	0.821143622188	1.0	1.28791428571	0.945070833333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Aggregatibacter; 7__Aggregatibacter aphrophilus
56	1.20947856577	0.271435415196	0.821143622188	1.0	5.14537142857	3.48559583333	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum_u
84	1.20947856577	0.271435415196	0.821143622188	1.0	4.12410714286	2.62968333333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Haemophilus; 7__Haemophilus parainfluenzae
162	1.19966998251	0.273387648128	0.821143622188	1.0	2.86045	1.8606375	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Comamonadaceae_u; 7__Comamonadaceae_u_u
66	1.18416389812	0.276509936041	0.821143622188	1.0	3.49073571429	2.233425	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Salmonella; 7__Salmonella enterica
270	1.16980982567	0.279440319654	0.821143622188	1.0	1.21534285714	0.598929166667	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroides; 7__Bacteroides_u
514	1.16980982567	0.279440319654	0.821143622188	1.0	0.813192857143	0.333858333333	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Pelomonas; 7__Pelomonas sp. Root1217
