OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
280	2.14844224447001	1.56350037655548	0.732070564793934	2.13572359243207	0.0327019502312587	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus influenzae
260	1.92824284681225	0.907909802068243	0.673652347480145	1.34774235622329	0.177741263801966	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Marinobacter; Marinobacter_u
283	1.61519614346873	0.371821039313851	0.647844713238789	0.573935438100583	0.566011491028181	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; Acinetobacter_u
267	1.87705992446994	0.976740357332696	0.673191227978403	1.45091070224705	0.146804727399298	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; Klebsiella_u
240	1.9148418735185	-0.260537246870783	0.639821853312431	-0.407202794843521	0.683859049061918	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; Ralstonia_u
208	1.41145596798359	0.728572298887696	0.693155808251871	1.05109455942546	0.293215162597086	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacteriaceae_u; s__Methylobacteriaceae_u_u
230	1.43508839226151	0.308220247820031	0.712462252017245	0.43261274116256	0.66529613159159	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_u; g__Burkholderiales_u_u; s__Burkholderiales_u_u_u
165	2.3212153728863	0.156744502475779	0.695773598955774	0.225280899866025	0.821760757486393	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcaceae_u; s__Peptostreptococcaceae_u_u
221	1.70022009435023	0.441834885937718	0.658352792336675	0.671121761889283	0.502142964649389	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; Sphingobium_u
234	1.46830802703835	-0.872437826388936	0.584928215447518	-1.49152973535641	0.135822470326633	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas; s__Pelomonas puraquae
224	1.67820171412487	0.17659549268374	0.65724723268867	0.268689594874858	0.788168559524539	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas echinoides
219	1.64328974391098	0.464128426364721	0.620171064647962	0.748387747867892	0.454226310576236	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__mitochondria_u; s__mitochondria_u_u
172	2.28904447080369	0.66832704548487	0.61680250080765	1.08353491532501	0.278571061867014	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__Subdoligranulum variabile
125	2.10735137643187	0.62769695814464	0.669766627272522	0.937187570394182	0.348662082285062	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; Aerococcus_u
144	2.6287816550899	1.72824103596223	0.699795074469577	2.46963875427701	0.0135249555374557	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; Blautia_u
105	1.91105495523581	1.39515968030636	0.719921880348412	1.93793204289215	0.0526315140286329	NA	k__Bacteria; p__Firmicutes; c__ Tissierellia; o__ Tissierellales; f__Tissierellaceae; g__Tissierellaceae_u; s__Tissierellaceae_u_u
168	2.33379885287472	0.522364206968278	0.645647575676867	0.809054702049575	0.418483682173492	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; Oscillospira_u
154	1.85634937374918	-0.14575585463855	0.595954735838862	-0.244575377748085	0.806785230841245	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; Lachnospira_u
199	1.6722314161492	-0.264228151113465	0.661774839892789	-0.399271980718202	0.689692810340705	NA	k__Bacteria; p__GN02; c__BD1-5; o__BD1-5_u; f__BD1-5_u_u; g__BD1-5_u_u_u; s__BD1-5_u_u_u_u
11	1.48107605290167	0.299171725196838	0.616639852213599	0.485164434512104	0.627559708267927	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium kroppenstedtii
132	2.37711358593516	-0.0561485495385831	0.57755797830758	-0.0972171654577699	0.922553936550543	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus iners
161	1.73356078895137	0.411231399253636	0.674246974950706	0.609912116081353	0.541920026014462	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__ [Ruminococcus] gnavus
162	1.72160123299445	0.204374968730555	0.728195574613039	0.280659448993713	0.778971614065113	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__ [Ruminococcus] torques
170	1.5842698233929	0.472924146086556	0.664335583119463	0.711875380610936	0.476541948678445	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; Ruminococcus_u
